Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_per_year,years_since_promotion_ratio,satisfaction_score,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
31,0,24,1,4,3,2,4,5238,2,0,20,4,4,0,9,3,2,5,4,1,4,6984.0,0.1111111111111111,3.3333333333333335,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
39,0,1,3,4,3,2,4,6472,1,1,15,3,4,1,9,2,3,9,8,5,8,8629.333333333334,0.5555555555555556,3.6666666666666665,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
32,0,19,3,4,1,3,3,9610,3,0,13,3,3,1,10,2,1,4,3,0,2,11532.0,0.0,2.6666666666666665,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
40,0,7,4,2,3,5,2,19833,1,0,14,3,2,0,21,3,2,21,8,12,8,11333.142857142857,0.5714285714285714,2.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
45,0,4,3,3,1,3,3,9756,4,0,21,4,3,2,9,2,4,5,0,0,3,13008.0,0.0,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,0,2,4,4,2,1,1,4968,0,0,16,3,4,0,10,2,3,9,7,0,7,5961.6,0.0,2.6666666666666665,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24,0,10,3,1,3,1,4,2145,0,0,14,3,4,1,3,2,3,2,2,2,1,8580.0,0.6666666666666666,2.6666666666666665,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
30,1,8,3,3,2,1,4,2180,6,0,11,3,3,1,6,0,2,4,2,1,2,4360.0,0.16666666666666666,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0,5,3,1,3,2,3,8346,1,0,19,3,3,1,6,3,3,5,2,0,2,16692.0,0.0,2.3333333333333335,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
27,0,8,3,3,3,1,4,3445,1,0,11,3,3,0,6,5,2,6,2,1,4,6890.0,0.16666666666666666,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29,1,9,3,2,1,1,2,2760,1,0,13,3,3,0,2,3,3,2,2,2,2,16560.0,1.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29,0,1,3,4,4,2,3,6294,8,1,12,3,4,0,10,5,4,3,2,0,2,7552.8,0.0,3.6666666666666665,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,0,15,2,3,2,3,1,7140,2,0,11,3,1,1,12,2,3,7,7,1,7,7140.0,0.08333333333333333,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,0,2,4,4,4,1,4,2932,0,1,14,3,1,3,6,3,3,5,0,1,2,5864.0,0.16666666666666666,3.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
33,0,2,3,4,3,2,2,5147,8,0,15,3,4,0,13,2,2,11,7,1,7,4751.076923076923,0.07692307692307693,2.6666666666666665,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,0,11,4,4,3,2,4,4507,3,0,12,3,3,0,8,1,4,5,1,0,4,6760.5,0.0,4.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,1,16,3,1,3,3,1,8564,2,1,20,4,3,0,11,2,2,0,0,0,0,9342.545454545454,0.0,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,2,2,3,2,1,2,2468,4,0,14,3,2,1,9,4,2,6,1,0,5,3290.6666666666665,0.0,2.3333333333333335,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,1,16,4,1,3,3,3,8161,2,0,13,3,1,3,10,2,3,1,0,0,0,9793.2,0.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29,0,4,3,4,2,1,1,2109,1,0,13,3,3,1,1,2,3,1,0,0,0,25308.0,0.0,2.6666666666666665,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,0,16,3,3,4,2,3,5294,3,0,16,3,3,1,10,3,3,7,0,1,7,6352.8,0.1,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,0,5,4,2,3,1,2,2718,2,0,14,3,2,0,12,3,3,7,7,0,7,2718.0,0.0,2.3333333333333335,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
38,0,18,3,2,1,2,4,5811,3,1,16,3,3,1,15,2,3,1,0,1,0,4648.8,0.06666666666666667,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
43,1,17,3,3,2,1,3,2437,9,1,16,3,4,1,6,4,3,1,0,0,0,4874.0,0.0,3.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
42,0,12,3,2,3,1,2,2766,8,0,22,4,2,3,7,6,2,5,3,0,4,4741.714285714285,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
55,0,2,3,3,2,5,1,19038,8,0,12,3,2,3,34,2,3,1,0,0,0,6719.294117647059,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
33,0,4,3,4,3,2,2,3055,5,0,15,3,4,2,11,2,2,9,8,1,7,3332.7272727272725,0.09090909090909091,2.6666666666666665,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
41,0,9,4,3,3,1,1,2289,1,0,20,4,2,2,5,2,3,5,3,0,4,5493.6,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,0,10,3,4,3,2,3,4001,1,1,14,3,3,1,15,3,3,15,14,0,7,3200.8,0.0,3.3333333333333335,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,0,1,4,1,2,4,3,12965,4,1,20,4,4,3,27,2,2,3,2,0,2,5762.222222222223,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43,0,2,3,2,3,1,4,3539,0,0,13,3,2,0,10,5,3,9,7,1,8,4246.8,0.1,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
34,0,3,2,4,1,2,4,6029,5,0,12,3,1,0,6,3,3,2,2,2,2,12058.0,0.3333333333333333,3.6666666666666665,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,1,7,1,2,3,1,2,2679,1,0,13,3,2,0,1,3,3,1,0,1,0,32148.0,1.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
38,0,6,2,4,2,1,3,3702,1,0,11,3,2,1,5,3,3,5,4,0,4,8884.8,0.0,3.3333333333333335,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
22,1,8,1,3,3,1,1,2398,1,1,17,3,3,0,1,6,3,1,0,0,0,28776.0,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,0,29,4,1,2,2,4,5468,1,0,14,3,1,2,13,3,3,12,7,5,7,5047.384615384615,0.38461538461538464,2.6666666666666665,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,0,3,3,1,3,3,3,13116,2,0,11,3,4,0,15,2,3,2,2,2,2,10492.8,0.13333333333333333,2.3333333333333335,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
37,0,9,2,2,2,2,2,4189,1,0,14,3,1,2,5,2,3,5,2,0,3,10053.6,0.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
46,0,2,4,3,3,5,4,19328,7,1,17,3,3,1,24,3,3,2,1,2,2,9664.0,0.08333333333333333,3.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36,0,10,3,4,3,3,1,8321,7,1,13,3,4,1,15,1,3,12,8,5,7,6656.8,0.3333333333333333,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44,1,1,2,3,3,1,2,2342,1,1,12,3,3,3,6,2,2,5,3,2,3,4684.0,0.3333333333333333,2.3333333333333335,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
37,0,8,2,3,3,2,2,4071,2,0,13,3,3,0,19,4,2,10,0,4,7,2571.157894736842,0.21052631578947367,2.3333333333333335,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
35,1,27,3,3,3,2,4,5813,1,1,18,3,4,0,10,2,3,10,7,7,7,6975.6,0.7,3.3333333333333335,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33,0,8,4,4,4,1,1,3143,6,0,19,3,2,1,14,1,3,10,8,7,6,2694.0,0.5,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,0,1,3,3,3,1,4,2044,1,0,11,3,3,1,5,6,4,5,3,0,3,4905.6,0.0,3.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39,0,10,1,3,3,3,3,13464,7,0,21,4,3,0,9,3,3,4,3,2,2,17952.0,0.2222222222222222,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
46,0,26,2,2,2,2,2,7991,8,0,15,3,3,0,6,3,3,2,2,2,2,15982.0,0.3333333333333333,2.3333333333333335,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40,0,2,2,3,3,1,1,3377,4,0,17,3,4,1,7,5,2,4,3,0,2,5789.142857142857,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42,0,13,3,2,4,2,1,5538,5,0,18,3,3,2,10,2,2,0,0,0,0,6645.6,0.0,1.6666666666666667,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
35,0,2,2,2,3,2,4,5762,2,0,14,3,3,1,15,6,3,7,7,1,7,4609.6,0.06666666666666667,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
38,0,2,3,1,3,1,2,2592,5,0,13,3,4,3,13,3,3,11,10,3,8,2392.6153846153848,0.23076923076923078,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34,1,9,4,4,3,2,1,5346,4,0,17,3,3,1,11,3,2,7,1,0,7,5832.0,0.0,2.3333333333333335,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
37,1,10,4,4,3,2,1,4213,1,0,15,3,2,0,10,4,1,10,3,0,8,5055.6,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
39,0,20,3,3,3,2,4,4127,2,0,18,3,4,1,7,6,3,2,1,2,2,7074.857142857143,0.2857142857142857,3.3333333333333335,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
43,0,9,3,1,3,1,3,2438,4,0,13,3,3,0,7,2,2,3,2,1,2,4179.428571428572,0.14285714285714285,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41,0,5,3,2,4,2,2,6870,3,0,12,3,1,0,11,3,1,3,2,1,2,7494.545454545455,0.09090909090909091,1.6666666666666667,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,0,4,1,3,3,3,3,10447,0,1,13,3,4,1,23,3,4,22,14,13,5,5450.608695652174,0.5652173913043478,3.3333333333333335,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,0,10,3,1,3,3,3,9667,9,0,14,3,2,0,9,3,3,7,7,0,2,12889.333333333334,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
26,1,20,2,4,3,1,2,2148,0,1,11,3,3,0,6,3,3,5,1,1,4,4296.0,0.16666666666666666,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
46,1,21,2,4,3,2,2,8926,4,0,22,4,4,1,13,2,4,9,7,3,7,8239.384615384615,0.23076923076923078,3.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,1,3,3,3,2,4,6513,4,0,17,3,4,1,12,3,3,5,3,0,3,6513.0,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,8,2,2,4,2,3,6799,1,0,21,4,3,2,10,5,3,10,8,4,8,8158.8,0.4,2.6666666666666665,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
58,0,2,3,2,3,4,2,16291,4,0,22,4,4,1,37,0,2,16,9,14,14,5283.5675675675675,0.3783783783783784,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
35,0,23,4,2,1,1,3,2705,0,0,16,3,2,1,6,2,4,5,4,0,3,5410.0,0.0,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
47,0,4,3,3,2,3,2,10333,8,1,12,3,3,1,28,4,3,22,11,14,10,4428.428571428572,0.5,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,12,3,2,3,2,1,4448,2,0,12,3,2,1,15,3,3,7,4,7,7,3558.4,0.4666666666666667,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,7,4,4,3,2,4,6854,4,0,15,3,2,1,14,2,2,7,1,1,7,5874.857142857143,0.07142857142857142,3.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,7,4,1,3,3,1,9637,2,0,14,3,4,2,9,3,3,3,2,2,2,12849.333333333334,0.2222222222222222,1.6666666666666667,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28,0,1,3,3,3,1,1,3591,1,0,25,4,3,1,3,3,3,3,2,1,2,14364.0,0.3333333333333333,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,2,4,2,1,2,4,5405,2,1,20,4,1,2,20,4,2,4,2,0,3,3243.0,0.0,2.6666666666666665,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
26,0,10,3,3,3,2,4,4684,1,0,13,3,1,0,5,4,3,5,3,1,2,11241.6,0.2,3.3333333333333335,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
58,0,15,4,1,3,4,3,15787,2,1,14,3,2,0,23,3,3,2,2,2,2,8236.695652173914,0.08695652173913043,2.3333333333333335,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
18,0,14,3,2,3,1,3,1514,1,0,16,3,3,0,0,4,1,0,0,0,0,18168.0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31,1,18,5,4,4,1,1,2956,0,0,17,3,3,0,2,4,3,1,0,0,0,17736.0,0.0,2.6666666666666665,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
29,1,13,3,1,2,1,1,2335,4,1,15,3,4,3,4,3,3,2,2,2,0,7005.0,0.5,1.6666666666666667,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
45,0,2,4,3,3,2,3,5154,4,0,22,4,2,2,10,3,4,8,7,5,7,6184.8,0.5,3.3333333333333335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,0,2,4,4,3,2,2,6962,4,1,22,4,4,1,15,2,3,1,0,0,0,5569.6,0.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
43,0,2,4,1,3,2,4,5675,1,0,20,4,3,1,7,5,3,7,7,7,7,9728.57142857143,1.0,2.6666666666666665,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
27,0,5,2,4,3,1,4,2379,0,1,14,3,3,0,6,3,2,5,4,0,2,4758.0,0.0,3.3333333333333335,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29,0,20,1,4,3,1,4,3812,1,0,13,3,2,0,11,3,4,11,8,3,10,4158.545454545455,0.2727272727272727,4.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
32,0,10,4,4,3,2,4,4648,8,0,13,3,3,0,4,2,4,0,0,0,0,13944.0,0.0,4.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
42,0,10,4,3,3,1,3,2936,3,0,22,4,2,2,10,1,2,6,3,3,3,3523.2,0.3,2.6666666666666665,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
47,0,9,4,2,3,1,3,2105,4,0,12,3,3,0,7,2,3,2,2,2,0,3608.5714285714284,0.2857142857142857,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,0,2,2,4,3,3,4,8578,3,0,14,3,3,1,12,4,2,9,8,4,7,8578.0,0.3333333333333333,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,0,1,2,3,3,1,4,2706,1,0,15,3,2,1,3,2,3,3,2,2,2,10824.0,0.6666666666666666,3.3333333333333335,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
29,0,29,1,4,1,2,3,6384,8,0,17,3,4,2,11,3,3,7,0,1,6,6964.363636363636,0.09090909090909091,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,0,8,3,4,3,1,3,3968,4,0,13,3,4,0,8,3,3,0,0,0,0,5952.0,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
32,1,2,4,3,2,2,2,9907,7,1,12,3,3,0,7,3,2,2,2,2,2,16983.428571428572,0.2857142857142857,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46,0,3,3,1,4,4,1,13225,2,0,12,3,4,1,25,5,3,19,17,2,8,6348.0,0.08,1.6666666666666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,0,23,1,2,2,2,3,3540,1,0,21,4,4,1,9,5,3,9,8,5,8,4720.0,0.5555555555555556,2.6666666666666665,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
29,0,6,1,4,2,1,2,2804,1,0,11,3,4,0,1,3,3,1,0,0,0,33648.0,0.0,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
43,0,6,3,1,2,5,3,19392,7,0,13,3,4,0,21,2,3,16,12,6,14,11081.142857142857,0.2857142857142857,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
48,0,10,3,4,2,5,2,19665,4,0,12,3,4,0,29,3,3,22,10,12,9,8137.241379310345,0.41379310344827586,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
29,1,24,2,4,2,1,4,2439,1,1,24,4,2,0,1,3,2,1,0,1,0,29268.0,1.0,3.3333333333333335,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
46,1,10,3,3,3,3,2,7314,5,0,21,4,3,3,14,2,3,8,7,0,7,6269.142857142857,0.0,2.6666666666666665,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,0,15,3,4,2,1,1,4774,0,0,19,3,4,1,8,2,2,7,6,7,3,7161.0,0.875,2.3333333333333335,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,0,19,4,4,3,2,4,3902,8,0,14,3,2,3,7,2,3,2,2,2,2,6689.142857142857,0.2857142857142857,3.6666666666666665,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
55,0,2,4,2,2,1,4,2662,8,0,20,4,2,1,19,2,4,5,2,0,4,1681.2631578947369,0.0,3.3333333333333335,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
28,0,3,3,2,3,1,2,2856,1,0,19,3,4,1,1,3,3,1,0,0,0,34272.0,0.0,2.3333333333333335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
30,1,9,3,2,3,1,4,1081,1,0,13,3,3,0,1,3,2,1,0,0,0,12972.0,0.0,2.6666666666666665,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
22,1,7,1,4,3,1,2,2472,1,1,23,4,1,0,1,2,3,1,0,0,0,29664.0,0.0,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,0,10,4,2,2,2,3,5673,1,1,13,3,1,1,10,4,3,10,9,1,7,6807.6,0.1,2.6666666666666665,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
31,0,20,3,2,3,2,3,4197,1,0,11,3,1,1,10,2,3,10,8,0,2,5036.4,0.0,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,0,4,3,3,3,3,4,9713,2,1,13,3,4,3,9,3,3,5,3,1,0,12950.666666666666,0.1111111111111111,3.3333333333333335,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29,0,7,3,4,3,1,1,2062,3,0,14,3,2,0,11,2,3,3,2,1,2,2249.4545454545455,0.09090909090909091,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
37,0,7,4,4,3,2,1,4284,5,1,22,4,3,1,16,2,3,5,3,0,4,3213.0,0.0,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
35,0,16,2,4,2,2,2,4788,0,1,11,3,4,0,4,2,3,3,2,0,2,14364.0,0.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
45,0,25,2,2,2,2,4,5906,0,0,13,3,4,2,10,2,2,9,8,3,8,7087.2,0.3,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0,2,1,2,2,2,4,3886,1,0,21,4,4,0,10,2,2,10,1,0,8,4663.2,0.0,2.6666666666666665,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
40,0,1,4,1,3,4,1,16823,2,0,11,3,1,1,22,3,3,19,7,11,16,9176.181818181818,0.5,1.6666666666666667,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,0,1,2,2,2,1,3,2933,1,1,13,3,3,1,1,3,2,1,0,1,0,35196.0,1.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,2,2,1,4,2,3,6500,0,0,14,3,2,0,9,5,2,8,7,0,7,8666.666666666666,0.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,22,3,4,3,4,4,17174,3,0,11,3,2,1,24,3,3,22,17,4,7,8587.0,0.16666666666666666,3.6666666666666665,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
44,0,1,4,2,4,2,1,5033,2,0,15,3,4,1,10,5,3,2,0,2,2,6039.6,0.2,2.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34,1,16,4,4,1,1,1,2307,1,1,23,4,2,1,5,2,3,5,2,3,0,5536.8,0.6,2.6666666666666665,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
56,1,24,2,1,3,1,4,2587,1,0,16,3,4,0,5,3,3,4,2,1,0,6208.8,0.2,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
36,0,17,2,3,2,2,2,5507,2,0,16,3,3,2,12,1,1,4,2,1,3,5507.0,0.08333333333333333,2.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41,0,8,3,3,3,2,2,4393,5,0,21,4,3,1,14,3,3,5,4,1,4,3765.4285714285716,0.07142857142857142,2.6666666666666665,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42,0,6,3,3,3,3,1,13348,9,0,13,3,2,1,18,3,4,13,7,5,7,8898.666666666666,0.2777777777777778,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
31,0,10,2,3,3,2,4,6583,2,1,11,3,4,1,8,2,3,5,2,1,4,9874.5,0.125,3.3333333333333335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,3,1,4,2,2,4,8103,3,1,12,3,3,0,9,3,2,4,2,0,1,10804.0,0.0,3.3333333333333335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
31,0,4,3,1,4,1,3,3978,8,0,12,3,2,1,4,0,2,2,2,2,2,11934.0,0.5,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0,6,3,3,4,1,4,2544,0,0,18,3,1,1,8,3,3,7,7,7,7,3816.0,0.875,3.3333333333333335,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
45,0,1,4,2,3,2,3,5399,4,0,12,3,3,0,12,3,3,4,2,0,3,5399.0,0.0,2.6666666666666665,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
33,0,10,4,2,3,2,3,5487,1,0,14,3,2,0,10,2,2,10,4,0,9,6584.4,0.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,0,1,2,3,2,2,4,6834,1,1,12,3,3,1,7,2,3,7,7,0,7,11715.42857142857,0.0,3.3333333333333335,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29,1,24,3,3,4,1,1,1091,1,0,17,3,4,0,1,3,3,1,0,0,0,13092.0,0.0,2.3333333333333335,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
39,0,21,4,1,1,2,3,5736,6,0,19,3,3,1,10,1,3,3,2,1,2,6883.2,0.1,2.3333333333333335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,0,2,4,2,3,1,2,2226,1,0,11,3,3,1,6,3,2,5,3,1,2,4452.0,0.16666666666666666,2.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
